Model,Scope,Discount,Year,SCC
DICE,Domestic,0.03,2025,6.854687919
DICE,Domestic,0.05,2025,5.008080663
DICE,Domestic,0.025,2025,6.573890663
DICE,Domestic,0.03,2025,5.606675522
DICE,Domestic,0.05,2025,5.0763478
DICE,Domestic,0.025,2025,6.511809375
DICE,Domestic,0.03,2025,7.250268846
DICE,Domestic,0.05,2025,5.362168113
DICE,Domestic,0.025,2025,6.189374796
DICE,Domestic,0.03,2025,6.361892857
DICE,Domestic,0.05,2025,5.462230546
DICE,Domestic,0.025,2025,7.261888515
DICE,Domestic,0.03,2025,6.375883106
DICE,Domestic,0.05,2025,4.563839303
DICE,Domestic,0.025,2025,6.419023848
DICE,Domestic,0.03,2025,6.820817192
DICE,Domestic,0.05,2025,5.554980649
DICE,Domestic,0.025,2025,7.495417208
DICE,Domestic,0.03,2025,7.241239397
DICE,Domestic,0.05,2025,6.233981671
DICE,Domestic,0.025,2025,7.632231532
DICE,Domestic,0.03,2025,6.214276828
DICE,Domestic,0.05,2025,5.521506859
DICE,Domestic,0.025,2025,6.986021088
DICE,Domestic,0.03,2025,7.263984789
DICE,Domestic,0.05,2025,5.238867879
DICE,Domestic,0.025,2025,6.908972321
DICE,Domestic,0.03,2025,6.816997469
DICE,Domestic,0.05,2025,5.330480604
DICE,Domestic,0.025,2025,6.892537166
DICE,Domestic,0.03,2025,6.461769194
DICE,Domestic,0.05,2025,5.036505085
DICE,Domestic,0.025,2025,6.294490749
DICE,Domestic,0.03,2025,5.85717644
DICE,Domestic,0.05,2025,5.048271024
DICE,Domestic,0.025,2025,6.566219091
DICE,Domestic,0.03,2025,7.044205921
DICE,Domestic,0.05,2025,4.896636502
DICE,Domestic,0.025,2025,6.576887832
DICE,Domestic,0.03,2025,6.263996398
DICE,Domestic,0.05,2025,4.902269885
DICE,Domestic,0.025,2025,6.990769583
DICE,Domestic,0.03,2025,7.370909637
DICE,Domestic,0.05,2025,5.346174014
DICE,Domestic,0.025,2025,6.759831497
DICE,Domestic,0.03,2025,6.674888201
DICE,Domestic,0.05,2025,5.300339189
DICE,Domestic,0.025,2025,7.139033025
DICE,Domestic,0.03,2025,6.379267605
DICE,Domestic,0.05,2025,5.077279689
DICE,Domestic,0.025,2025,6.840886556
DICE,Domestic,0.03,2025,7.399588669
DICE,Domestic,0.05,2025,5.68593658
DICE,Domestic,0.025,2025,6.732791529
DICE,Domestic,0.03,2025,7.269628073
DICE,Domestic,0.05,2025,6.245208403
DICE,Domestic,0.025,2025,6.514627139
DICE,Domestic,0.03,2025,6.852997186
DICE,Domestic,0.05,2025,4.55452631
DICE,Domestic,0.025,2026,6.896945134
DICE,Domestic,0.03,2026,7.176875608
DICE,Domestic,0.05,2026,5.207552917
DICE,Domestic,0.025,2026,6.459638546
DICE,Domestic,0.03,2026,6.445587072
DICE,Domestic,0.05,2026,5.649447686
DICE,Domestic,0.025,2026,7.015230568
DICE,Domestic,0.03,2026,6.94002013
DICE,Domestic,0.05,2026,5.677867317
DICE,Domestic,0.025,2026,6.610645047
DICE,Domestic,0.03,2026,7.212088479
DICE,Domestic,0.05,2026,5.15931332
DICE,Domestic,0.025,2026,7.102534524
DICE,Domestic,0.03,2026,6.775151098
DICE,Domestic,0.05,2026,5.282813715
DICE,Domestic,0.025,2026,7.434696553
DICE,Domestic,0.03,2026,6.526058946
DICE,Domestic,0.05,2026,5.1484396
DICE,Domestic,0.025,2026,6.719921327
DICE,Domestic,0.03,2026,7.087437705
DICE,Domestic,0.05,2026,5.904211004
DICE,Domestic,0.025,2026,7.097890982
DICE,Domestic,0.03,2026,5.978271996
DICE,Domestic,0.05,2026,5.684819352
DICE,Domestic,0.025,2026,6.250427109
DICE,Domestic,0.03,2026,6.929305211
DICE,Domestic,0.05,2026,5.329413539
DICE,Domestic,0.025,2026,6.39585762
DICE,Domestic,0.03,2026,7.252746149
DICE,Domestic,0.05,2026,5.2292501
DICE,Domestic,0.025,2026,6.984106686
DICE,Domestic,0.03,2026,7.256015449
DICE,Domestic,0.05,2026,5.479983095
DICE,Domestic,0.025,2026,7.486295528
DICE,Domestic,0.03,2026,6.429494189
DICE,Domestic,0.05,2026,5.426629387
DICE,Domestic,0.025,2026,7.331468015
DICE,Domestic,0.03,2026,7.055754858
DICE,Domestic,0.05,2026,5.054529795
DICE,Domestic,0.025,2026,6.876647611
DICE,Domestic,0.03,2026,7.172709695
DICE,Domestic,0.05,2026,5.481950292
DICE,Domestic,0.025,2026,6.720823909
DICE,Domestic,0.03,2026,5.878094427
DICE,Domestic,0.05,2026,5.058602613
DICE,Domestic,0.025,2026,7.794754951
DICE,Domestic,0.03,2026,5.621456057
DICE,Domestic,0.05,2026,5.691529437
DICE,Domestic,0.025,2026,6.606254764
DICE,Domestic,0.03,2026,6.488731457
DICE,Domestic,0.05,2026,5.271641948
DICE,Domestic,0.025,2026,7.361895678
DICE,Domestic,0.03,2026,6.376587682
DICE,Domestic,0.05,2026,5.502092459
DICE,Domestic,0.025,2026,7.010919362
DICE,Domestic,0.03,2026,6.237891231
DICE,Domestic,0.05,2026,5.655266432
DICE,Domestic,0.025,2026,7.228562974
DICE,Domestic,0.03,2026,6.986655962
DICE,Domestic,0.05,2026,6.295885939
DICE,Domestic,0.025,2026,7.44392743
DICE,Domestic,0.03,2026,7.164247924
DICE,Domestic,0.05,2026,5.186985798
DICE,Domestic,0.025,2026,6.934173543
DICE,Domestic,0.03,2026,6.420397292
DICE,Domestic,0.05,2026,5.820211047
DICE,Domestic,0.025,2026,6.07539052
DICE,Domestic,0.03,2026,6.643638494
DICE,Domestic,0.05,2026,5.863297122
DICE,Domestic,0.025,2026,6.756366773
DICE,Domestic,0.03,2026,7.037377537
DICE,Domestic,0.05,2026,6.030586561
DICE,Domestic,0.025,2026,7.349228045
DICE,Domestic,0.03,2026,6.937143076
DICE,Domestic,0.05,2026,5.832192829
DICE,Domestic,0.025,2026,6.708391396
DICE,Domestic,0.03,2026,6.908719302
DICE,Domestic,0.05,2026,5.223592977
DICE,Domestic,0.025,2026,6.342477841
DICE,Domestic,0.03,2026,7.048927651
DICE,Domestic,0.05,2026,6.048687464
DICE,Domestic,0.025,2026,7.46439081
DICE,Domestic,0.03,2026,6.805615959
DICE,Domestic,0.05,2026,5.881640695
DICE,Domestic,0.025,2026,7.314234324
DICE,Domestic,0.03,2026,6.85589375
DICE,Domestic,0.05,2026,5.017008501
DICE,Domestic,0.025,2026,6.562312536
DICE,Domestic,0.03,2026,7.532466767
DICE,Domestic,0.05,2026,5.751311111
DICE,Domestic,0.025,2026,7.041672502
DICE,Domestic,0.03,2026,6.665043424
DICE,Domestic,0.05,2026,5.187307971
DICE,Domestic,0.025,2026,6.862594533
DICE,Domestic,0.03,2026,4.96304444
DICE,Domestic,0.05,2026,5.501385915
DICE,Domestic,0.025,2026,6.217115187
DICE,Domestic,0.03,2026,6.302177306
DICE,Domestic,0.05,2026,5.615660428
DICE,Domestic,0.025,2026,6.458910942
DICE,Domestic,0.03,2026,6.990220356
DICE,Domestic,0.05,2026,4.968009808
DICE,Domestic,0.025,2026,7.292374433
DICE,Domestic,0.03,2026,5.977528219
DICE,Domestic,0.05,2026,4.814605738
DICE,Domestic,0.025,2026,7.127992996
DICE,Domestic,0.03,2026,6.157703414
DICE,Domestic,0.05,2026,4.88085277
DICE,Domestic,0.025,2026,7.277033005
DICE,Domestic,0.03,2026,6.325032387
DICE,Domestic,0.05,2026,5.830794476
DICE,Domestic,0.025,2026,7.005615018
DICE,Domestic,0.03,2026,6.820895491
DICE,Domestic,0.05,2026,5.695399903
DICE,Domestic,0.025,2026,6.921604324
DICE,Domestic,0.03,2026,6.951976588
DICE,Domestic,0.05,2026,5.589142459
DICE,Domestic,0.025,2026,7.302187804
DICE,Domestic,0.03,2026,6.461406871
DICE,Domestic,0.05,2026,5.612483
DICE,Domestic,0.025,2026,7.54628006
DICE,Domestic,0.03,2026,6.840426829
DICE,Domestic,0.05,2026,5.692362899
DICE,Domestic,0.025,2026,6.600360473
DICE,Domestic,0.03,2026,6.806540612
DICE,Domestic,0.05,2026,5.198710188
DICE,Domestic,0.025,2026,6.719005074
DICE,Domestic,0.03,2026,6.875381522
DICE,Domestic,0.05,2026,5.673720944
DICE,Domestic,0.025,2026,7.151997455
DICE,Domestic,0.03,2026,6.754621455
DICE,Domestic,0.05,2026,5.615405353
DICE,Domestic,0.025,2026,6.232214992
DICE,Domestic,0.03,2026,6.897656503
DICE,Domestic,0.05,2026,5.134559916
DICE,Domestic,0.025,2026,7.58540509
DICE,Domestic,0.03,2026,6.512000623
DICE,Domestic,0.05,2026,6.09386047
DICE,Domestic,0.025,2026,7.005876791
DICE,Domestic,0.03,2026,7.042526878
DICE,Domestic,0.05,2026,5.872894624
DICE,Domestic,0.025,2026,7.236418088
DICE,Domestic,0.03,2026,6.402404216
DICE,Domestic,0.05,2026,5.134495895
DICE,Domestic,0.025,2026,7.388299909
DICE,Domestic,0.03,2026,7.236571507
DICE,Domestic,0.05,2026,5.533951826
DICE,Domestic,0.025,2026,6.605556896
DICE,Domestic,0.03,2026,6.670978648
DICE,Domestic,0.05,2026,4.97709641
DICE,Domestic,0.025,2026,7.003699935
DICE,Domestic,0.03,2026,7.162605318
DICE,Domestic,0.05,2026,5.528540049
DICE,Domestic,0.025,2026,6.563291147
DICE,Domestic,0.03,2026,6.427594042
DICE,Domestic,0.05,2026,5.421431302
DICE,Domestic,0.025,2026,6.915785909
DICE,Domestic,0.03,2026,6.789479163
DICE,Domestic,0.05,2026,5.53022348
DICE,Domestic,0.025,2026,7.18291822
DICE,Domestic,0.03,2026,6.478984733
DICE,Domestic,0.05,2026,4.98421241
DICE,Domestic,0.025,2026,6.80739635
DICE,Domestic,0.03,2026,6.223763943
DICE,Domestic,0.05,2026,6.203183574
DICE,Domestic,0.025,2026,7.40439474
DICE,Domestic,0.03,2026,6.656362942
DICE,Domestic,0.05,2026,5.242335514
DICE,Domestic,0.025,2026,7.258194997
DICE,Domestic,0.03,2026,6.152710732
DICE,Domestic,0.05,2026,6.329573095
DICE,Domestic,0.025,2026,7.341906133
DICE,Domestic,0.03,2026,6.809783889
DICE,Domestic,0.05,2026,5.292056848
DICE,Domestic,0.025,2026,7.403731108
DICE,Domestic,0.03,2026,6.106487166
DICE,Domestic,0.05,2026,5.648061003
DICE,Domestic,0.025,2026,7.48186395
DICE,Domestic,0.03,2026,6.368553002
DICE,Domestic,0.05,2026,4.84715605
DICE,Domestic,0.025,2026,7.266389349
DICE,Domestic,0.03,2026,7.072321465
DICE,Domestic,0.05,2026,6.029973839
DICE,Domestic,0.025,2026,7.401045364
DICE,Domestic,0.03,2026,7.452409807
DICE,Domestic,0.05,2026,5.65986414
DICE,Domestic,0.025,2026,6.53480167
DICE,Domestic,0.03,2026,6.896004422
DICE,Domestic,0.05,2026,5.46044156
DICE,Domestic,0.025,2026,6.922332578
DICE,Domestic,0.03,2026,6.458583648
DICE,Domestic,0.05,2026,5.355311644
DICE,Domestic,0.025,2026,7.457062556
DICE,Domestic,0.03,2026,7.431881746
DICE,Domestic,0.05,2026,5.786513803
DICE,Domestic,0.025,2026,7.570640617
DICE,Domestic,0.03,2026,6.508458694
DICE,Domestic,0.05,2026,5.07274932
DICE,Domestic,0.025,2026,7.691034004
DICE,Domestic,0.03,2026,6.798201936
DICE,Domestic,0.05,2026,5.460646616
DICE,Domestic,0.025,2026,7.52623346
DICE,Domestic,0.03,2026,7.062256262
DICE,Domestic,0.05,2026,5.840886012
DICE,Domestic,0.025,2026,7.263976426
DICE,Domestic,0.03,2026,7.03939803
DICE,Domestic,0.05,2026,5.618448333
DICE,Domestic,0.025,2026,6.978554425
DICE,Domestic,0.03,2026,7.21342799
DICE,Domestic,0.05,2026,5.773251073
DICE,Domestic,0.025,2026,6.88800686
DICE,Domestic,0.03,2026,7.312852542
DICE,Domestic,0.05,2026,5.231877914
DICE,Domestic,0.025,2026,6.178616312
DICE,Domestic,0.03,2026,6.717592265
DICE,Domestic,0.05,2026,5.116343359
DICE,Domestic,0.025,2026,6.806680975
DICE,Domestic,0.03,2026,6.722311967
DICE,Domestic,0.05,2026,5.694503074
DICE,Domestic,0.025,2026,7.78793991
DICE,Domestic,0.03,2026,6.78920985
DICE,Domestic,0.05,2026,5.412839713
DICE,Domestic,0.025,2026,6.276494585
DICE,Domestic,0.03,2026,7.332441992
DICE,Domestic,0.05,2026,4.799290714
DICE,Domestic,0.025,2026,6.84477154
DICE,Domestic,0.03,2026,6.305686678
DICE,Domestic,0.05,2026,6.034337237
DICE,Domestic,0.025,2026,6.597645155
DICE,Domestic,0.03,2026,6.344867898
DICE,Domestic,0.05,2026,5.047678315
DICE,Domestic,0.025,2026,7.705824752
DICE,Domestic,0.03,2026,7.423431996
DICE,Domestic,0.05,2026,5.145788347
DICE,Domestic,0.025,2026,6.829802782
DICE,Domestic,0.03,2026,6.953204664
DICE,Domestic,0.05,2026,5.741645968
DICE,Domestic,0.025,2026,7.307990785
DICE,Domestic,0.03,2026,6.478702813
DICE,Domestic,0.05,2026,5.423054126
DICE,Domestic,0.025,2026,7.189004066
DICE,Domestic,0.03,2026,6.633345066
DICE,Domestic,0.05,2026,5.711323804
DICE,Domestic,0.025,2026,6.386432061
DICE,Domestic,0.03,2026,6.905882663
DICE,Domestic,0.05,2026,5.363273483
DICE,Domestic,0.025,2026,7.034509309
DICE,Domestic,0.03,2026,7.482913336
DICE,Domestic,0.05,2026,5.533140657
DICE,Domestic,0.025,2026,7.450167909
DICE,Domestic,0.03,2026,6.826706285
DICE,Domestic,0.05,2026,4.977715976
DICE,Domestic,0.025,2026,6.648310053
DICE,Domestic,0.03,2026,6.149825189
DICE,Domestic,0.05,2026,4.922536367
DICE,Domestic,0.025,2026,6.660824013
DICE,Domestic,0.03,2026,6.582747745
DICE,Domestic,0.05,2026,5.387606257
DICE,Domestic,0.025,2026,6.639229735
DICE,Domestic,0.03,2026,6.540488404
DICE,Domestic,0.05,2026,5.463177177
DICE,Domestic,0.025,2026,6.826259028
DICE,Domestic,0.03,2026,6.708714735
DICE,Domestic,0.05,2026,5.810252278
DICE,Domestic,0.025,2026,7.054406873
DICE,Domestic,0.03,2026,7.332957896
DICE,Domestic,0.05,2026,5.427188562
DICE,Domestic,0.025,2026,7.016900819
DICE,Domestic,0.03,2026,5.939924085
DICE,Domestic,0.05,2026,5.752112765
DICE,Domestic,0.025,2026,7.170467785
DICE,Domestic,0.03,2026,6.123025746
DICE,Domestic,0.05,2026,5.76155721
DICE,Domestic,0.025,2026,6.956788384
DICE,Domestic,0.03,2026,6.11896775
DICE,Domestic,0.05,2026,4.930716962
DICE,Domestic,0.025,2026,7.570243161
DICE,Domestic,0.03,2026,6.563888582
DICE,Domestic,0.05,2026,5.420076169
DICE,Domestic,0.025,2026,7.291246504
DICE,Domestic,0.03,2026,6.510151097
DICE,Domestic,0.05,2026,4.873110441
DICE,Domestic,0.025,2026,6.704787399
DICE,Domestic,0.03,2026,7.060063399
DICE,Domestic,0.05,2026,5.157419561
DICE,Domestic,0.025,2026,6.926381068
DICE,Domestic,0.03,2026,6.823319866
DICE,Domestic,0.05,2026,5.683856682
DICE,Domestic,0.025,2026,7.310609728
DICE,Domestic,0.03,2026,7.177516245
DICE,Domestic,0.05,2026,5.923570737
DICE,Domestic,0.025,2026,6.993695489
DICE,Domestic,0.03,2026,6.964055586
DICE,Domestic,0.05,2026,5.274003474
DICE,Domestic,0.025,2026,7.173440946
DICE,Domestic,0.03,2026,7.230042337
DICE,Domestic,0.05,2026,5.54605312
DICE,Domestic,0.025,2026,6.903522566
DICE,Domestic,0.03,2026,6.981434605
DICE,Domestic,0.05,2026,5.329724697
DICE,Domestic,0.025,2027,7.480412223
DICE,Domestic,0.03,2027,7.002768167
DICE,Domestic,0.05,2027,5.892621992
DICE,Domestic,0.025,2027,7.184460738
DICE,Domestic,0.03,2027,7.76750268
DICE,Domestic,0.05,2027,5.433873123
DICE,Domestic,0.025,2027,7.069217499
DICE,Domestic,0.03,2027,7.344239354
DICE,Domestic,0.05,2027,5.656710603
DICE,Domestic,0.025,2027,7.096884493
DICE,Domestic,0.03,2027,7.105916963
DICE,Domestic,0.05,2027,5.297068488
DICE,Domestic,0.025,2027,7.128769544
DICE,Domestic,0.03,2027,6.741516302
DICE,Domestic,0.05,2027,5.549963498
DICE,Domestic,0.025,2027,7.081869868
DICE,Domestic,0.03,2027,6.410854419
DICE,Domestic,0.05,2027,4.927784223
DICE,Domestic,0.025,2027,6.694360987
DICE,Domestic,0.03,2027,6.217760951
DICE,Domestic,0.05,2027,5.323892809
DICE,Domestic,0.025,2027,6.793366693
DICE,Domestic,0.03,2027,6.92113963
DICE,Domestic,0.05,2027,5.77893159
DICE,Domestic,0.025,2027,6.933703051
DICE,Domestic,0.03,2027,6.630882703
DICE,Domestic,0.05,2027,5.682897497
DICE,Domestic,0.025,2027,7.415480176
DICE,Domestic,0.03,2027,6.756995063
DICE,Domestic,0.05,2027,5.734222662
DICE,Domestic,0.025,2027,7.677674198
DICE,Domestic,0.03,2027,6.984670219
DICE,Domestic,0.05,2027,5.450577864
DICE,Domestic,0.025,2027,7.273199106
DICE,Domestic,0.03,2027,6.989581749
DICE,Domestic,0.05,2027,5.795522568
DICE,Domestic,0.025,2027,6.79204125
DICE,Domestic,0.03,2027,6.97978503
DICE,Domestic,0.05,2027,5.205693038
DICE,Domestic,0.025,2027,6.951494427
DICE,Domestic,0.03,2027,7.10756515
DICE,Domestic,0.05,2027,5.743471025
DICE,Domestic,0.025,2027,7.022254193
DICE,Domestic,0.03,2027,6.591203025
DICE,Domestic,0.05,2027,5.590552051
DICE,Domestic,0.025,2027,7.422825845
DICE,Domestic,0.03,2027,7.138692086
DICE,Domestic,0.05,2027,6.195534821
DICE,Domestic,0.025,2027,7.404779033
DICE,Domestic,0.03,2027,7.288440624
DICE,Domestic,0.05,2027,5.23970124
DICE,Domestic,0.025,2027,7.362163262
DICE,Domestic,0.03,2027,7.678119061
DICE,Domestic,0.05,2027,5.80433805
DICE,Domestic,0.025,2027,6.666162661
DICE,Domestic,0.03,2027,6.994931682
DICE,Domestic,0.05,2027,5.429037451
DICE,Domestic,0.025,2027,7.661117507
DICE,Domestic,0.03,2027,6.66197431
DICE,Domestic,0.05,2027,5.959274416
DICE,Domestic,0.025,2027,7.385517161
DICE,Domestic,0.03,2027,7.621886389
DICE,Domestic,0.05,2027,5.626192325
DICE,Domestic,0.025,2027,6.325601425
DICE,Domestic,0.03,2027,6.420234255
DICE,Domestic,0.05,2027,5.858700746
DICE,Domestic,0.025,2027,7.23501231
DICE,Domestic,0.03,2027,7.479156619
DICE,Domestic,0.05,2027,5.348969778
DICE,Domestic,0.025,2027,6.754079473
DICE,Domestic,0.03,2027,6.463698836
DICE,Domestic,0.05,2027,5.389520502
DICE,Domestic,0.025,2027,7.212886985
DICE,Domestic,0.03,2027,6.503260961
DICE,Domestic,0.05,2027,5.020714556
DICE,Domestic,0.025,2027,7.099956636
DICE,Domestic,0.03,2027,6.917347619
DICE,Domestic,0.05,2027,6.050032104
DICE,Domestic,0.025,2027,6.900339529
DICE,Domestic,0.03,2027,6.973876694
DICE,Domestic,0.05,2027,5.863737662
DICE,Domestic,0.025,2027,6.552725466
DICE,Domestic,0.03,2027,6.726671566
DICE,Domestic,0.05,2027,5.569722733
DICE,Domestic,0.025,2027,6.919109715
DICE,Domestic,0.03,2027,6.276046908
DICE,Domestic,0.05,2027,6.119073269
DICE,Domestic,0.025,2027,7.292749954
DICE,Domestic,0.03,2027,6.617285648
DICE,Domestic,0.05,2027,5.860884579
DICE,Domestic,0.025,2027,6.961171566
DICE,Domestic,0.03,2027,7.484476559
DICE,Domestic,0.05,2027,5.807858269
DICE,Domestic,0.025,2027,7.135284429
DICE,Domestic,0.03,2027,6.988520373
DICE,Domestic,0.05,2027,5.313033833
DICE,Domestic,0.025,2027,7.699431013
DICE,Domestic,0.03,2027,7.296733021
DICE,Domestic,0.05,2027,5.733635335
DICE,Domestic,0.025,2027,7.305982315
DICE,Domestic,0.03,2027,7.214395499
DICE,Domestic,0.05,2027,5.308354229
DICE,Domestic,0.025,2027,6.312653474
DICE,Domestic,0.03,2027,6.832878921
DICE,Domestic,0.05,2027,5.954399829
DICE,Domestic,0.025,2027,7.137824769
DICE,Domestic,0.03,2027,7.205831798
DICE,Domestic,0.05,2027,6.004291844
DICE,Domestic,0.025,2027,6.703970582
DICE,Domestic,0.03,2027,6.547295484
DICE,Domestic,0.05,2027,5.404240186
DICE,Domestic,0.025,2027,6.878655636
DICE,Domestic,0.03,2027,7.090207976
DICE,Domestic,0.05,2027,4.90394236
DICE,Domestic,0.025,2027,7.136756774
DICE,Domestic,0.03,2027,7.042448856
DICE,Domestic,0.05,2027,6.096206557
DICE,Domestic,0.025,2027,7.179061425
DICE,Domestic,0.03,2027,6.748984427
DICE,Domestic,0.05,2027,5.663181221
DICE,Domestic,0.025,2027,7.0211427
DICE,Domestic,0.03,2027,6.846363598
DICE,Domestic,0.05,2027,5.065056747
DICE,Domestic,0.025,2027,7.515847488
DICE,Domestic,0.03,2027,7.181118051
DICE,Domestic,0.05,2027,5.762076032
DICE,Domestic,0.025,2027,7.351952529
DICE,Domestic,0.03,2027,7.015334007
DICE,Domestic,0.05,2027,5.085555348
DICE,Domestic,0.025,2027,6.737888175
DICE,Domestic,0.03,2027,6.474171544
DICE,Domestic,0.05,2027,5.305133606
DICE,Domestic,0.025,2027,7.367940901
DICE,Domestic,0.03,2027,7.178293424
DICE,Domestic,0.05,2027,6.124548709
DICE,Domestic,0.025,2027,6.992258864
DICE,Domestic,0.03,2027,7.400493459
DICE,Domestic,0.05,2027,5.357085104
DICE,Domestic,0.025,2027,5.981673514
DICE,Domestic,0.03,2027,5.93771327
DICE,Domestic,0.05,2027,5.23396686
DICE,Domestic,0.025,2027,6.614243732
DICE,Domestic,0.03,2027,7.555048392
DICE,Domestic,0.05,2027,5.387533441
DICE,Domestic,0.025,2027,6.549278124
DICE,Domestic,0.03,2027,6.851801092
DICE,Domestic,0.05,2027,5.046274766
DICE,Domestic,0.025,2027,7.20001217
DICE,Domestic,0.03,2027,7.613759489
DICE,Domestic,0.05,2027,5.462187864
DICE,Domestic,0.025,2027,7.583724685
DICE,Domestic,0.03,2027,8.158460145
DICE,Domestic,0.05,2027,5.75669831
DICE,Domestic,0.025,2027,6.881923546
DICE,Domestic,0.03,2027,6.397709229
DICE,Domestic,0.05,2027,5.687041008
DICE,Domestic,0.025,2027,7.342722778
DICE,Domestic,0.03,2027,7.355697415
DICE,Domestic,0.05,2027,5.801718147
DICE,Domestic,0.025,2027,6.563993903
DICE,Domestic,0.03,2027,7.272044188
DICE,Domestic,0.05,2027,5.959841579
DICE,Domestic,0.025,2027,6.841843982
DICE,Domestic,0.03,2027,6.934066314
DICE,Domestic,0.05,2027,5.264273868
DICE,Domestic,0.025,2027,7.392348234
DICE,Domestic,0.03,2027,6.539954584
DICE,Domestic,0.05,2027,5.567049411
DICE,Domestic,0.025,2027,7.040480043
DICE,Domestic,0.03,2027,7.294843303
DICE,Domestic,0.05,2027,5.804628475
DICE,Domestic,0.025,2027,7.048696927
DICE,Domestic,0.03,2027,7.464896904
DICE,Domestic,0.05,2027,5.495463114
DICE,Domestic,0.025,2027,7.016718574
DICE,Domestic,0.03,2027,7.255071547
DICE,Domestic,0.05,2027,5.581513179
DICE,Domestic,0.025,2027,7.212363359
DICE,Domestic,0.03,2027,7.103237432
DICE,Domestic,0.05,2027,5.195139442
DICE,Domestic,0.025,2027,6.859303503
DICE,Domestic,0.03,2027,6.735872494
DICE,Domestic,0.05,2027,5.132114509
DICE,Domestic,0.025,2027,7.07743791
DICE,Domestic,0.03,2027,6.641961945
DICE,Domestic,0.05,2027,5.628701855
DICE,Domestic,0.025,2027,6.498681153
DICE,Domestic,0.03,2027,7.006824019
DICE,Domestic,0.05,2027,5.741694476
DICE,Domestic,0.025,2027,7.360447819
DICE,Domestic,0.03,2027,6.776921528
DICE,Domestic,0.05,2027,5.322491772
DICE,Domestic,0.025,2027,7.082984762
DICE,Domestic,0.03,2027,6.664183713
DICE,Domestic,0.05,2027,6.306404604
DICE,Domestic,0.025,2027,6.835940857
DICE,Domestic,0.03,2027,6.826829372
DICE,Domestic,0.05,2027,5.398059727
DICE,Domestic,0.025,2027,7.317390138
DICE,Domestic,0.03,2027,7.148638438
DICE,Domestic,0.05,2027,5.718691037
DICE,Domestic,0.025,2027,7.801582737
DICE,Domestic,0.03,2027,7.322335345
DICE,Domestic,0.05,2027,5.562563995
DICE,Domestic,0.025,2027,7.607983488
DICE,Domestic,0.03,2027,6.616130308
DICE,Domestic,0.05,2027,5.735842395
DICE,Domestic,0.025,2027,7.251236601
DICE,Domestic,0.03,2027,6.945824421
DICE,Domestic,0.05,2027,5.437700699
DICE,Domestic,0.025,2027,7.089529296
DICE,Domestic,0.03,2027,6.854294497
DICE,Domestic,0.05,2027,5.442690804
DICE,Domestic,0.025,2027,6.501772148
DICE,Domestic,0.03,2027,7.352031193
DICE,Domestic,0.05,2027,5.751728206
DICE,Domestic,0.025,2027,7.056302138
DICE,Domestic,0.03,2027,6.695644483
DICE,Domestic,0.05,2027,5.403384615
DICE,Domestic,0.025,2027,7.127731175
DICE,Domestic,0.03,2027,7.25168729
DICE,Domestic,0.05,2027,5.670167057
DICE,Domestic,0.025,2027,7.629772394
DICE,Domestic,0.03,2027,7.108761283
DICE,Domestic,0.05,2027,5.246245232
DICE,Domestic,0.025,2027,6.637232746
DICE,Domestic,0.03,2027,6.467297073
DICE,Domestic,0.05,2027,5.758399284
DICE,Domestic,0.025,2027,7.397397651
DICE,Domestic,0.03,2027,6.934324264
DICE,Domestic,0.05,2027,5.815032419
DICE,Domestic,0.025,2027,6.822865881
DICE,Domestic,0.03,2027,7.352118595
DICE,Domestic,0.05,2027,5.50047897
DICE,Domestic,0.025,2027,7.420212129
DICE,Domestic,0.03,2027,6.632633595
DICE,Domestic,0.05,2027,5.154572689
DICE,Domestic,0.025,2027,7.900288399
DICE,Domestic,0.03,2027,7.048129688
DICE,Domestic,0.05,2027,4.945684763
DICE,Domestic,0.025,2027,7.558151888
DICE,Domestic,0.03,2027,7.049972496
DICE,Domestic,0.05,2027,6.102197404
DICE,Domestic,0.025,2027,7.436874007
DICE,Domestic,0.03,2027,6.850650065
DICE,Domestic,0.05,2027,5.264874847
DICE,Domestic,0.025,2027,7.481976241
DICE,Domestic,0.03,2027,6.335935933
DICE,Domestic,0.05,2027,5.456732613
DICE,Domestic,0.025,2027,7.299534458
DICE,Domestic,0.03,2027,7.511326676
DICE,Domestic,0.05,2027,5.88436642
DICE,Domestic,0.025,2027,7.815372422
DICE,Domestic,0.03,2027,7.034062225
DICE,Domestic,0.05,2027,5.540100899
DICE,Domestic,0.025,2027,6.397858292
DICE,Domestic,0.03,2027,7.314627943
DICE,Domestic,0.05,2027,6.127862824
DICE,Domestic,0.025,2027,6.758673206
DICE,Domestic,0.03,2027,7.361524801
DICE,Domestic,0.05,2027,5.494130449
DICE,Domestic,0.025,2027,7.430013009
DICE,Domestic,0.03,2027,6.940692738
DICE,Domestic,0.05,2027,5.437168206
DICE,Domestic,0.025,2027,6.568107602
DICE,Domestic,0.03,2027,7.170342397
DICE,Domestic,0.05,2027,5.806668452
DICE,Domestic,0.025,2027,7.118149372
DICE,Domestic,0.03,2027,6.146462333
DICE,Domestic,0.05,2027,4.923762525
DICE,Domestic,0.025,2027,6.680741041
DICE,Domestic,0.03,2027,6.467280915
DICE,Domestic,0.05,2027,6.060005623
DICE,Domestic,0.025,2027,6.664160551
DICE,Domestic,0.03,2027,6.775053642
DICE,Domestic,0.05,2027,5.452934638
